row_id,split,match_name,question,market_type,metric,threshold,period,team,opponent,team_normalized,opponent_normalized,label,home_elo_before,away_elo_before,elo_diff,abs_elo_diff,expected_home_score,home_fifa_points,away_fifa_points,fifa_points_diff,match_weight,neutral,home_confederation_weight,away_confederation_weight,home_last_5_points,away_last_5_points,last_5_points_diff,home_last_10_points,away_last_10_points,last_10_points_diff,home_last_5_goals_for,away_last_5_goals_for,last_5_goals_for_diff,home_last_5_goals_against,away_last_5_goals_against,last_5_goals_against_diff,home_last_10_win_rate,away_last_10_win_rate,last_10_win_rate_diff,home_weighted_points_per_match,away_weighted_points_per_match,weighted_points_per_match_diff,home_weighted_goal_diff_per_match,away_weighted_goal_diff_per_match,weighted_goal_diff_per_match_diff,home_matches_last_365_days,away_matches_last_365_days,matches_last_365_days_diff,stat_home_win_probability,stat_away_win_probability,stat_over_2_5_probability,stat_btts_probability,stat_home_scores_1_plus_probability,stat_away_scores_1_plus_probability,team_current_tournament_matches,team_current_tournament_points_per_match,team_current_tournament_goal_difference_per_match,opponent_current_tournament_matches,opponent_current_tournament_points_per_match,opponent_current_tournament_goal_difference_per_match
cd6312db-6906-41c7-bdaf-f6e099a403c0,current_unlabeled,Curacao vs CIV,Will Curaçao have more shots on target than Ivory Coast in the second half?,team_metric_more_than_opponent,shots_on_target,,second_half,Curaçao,Ivory Coast,curacao,ivory coast,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
29d23fce-ea8d-4b73-890d-c12181353a0d,current_unlabeled,Curacao vs CIV,Will Curaçao receive more cards than Ivory Coast?,team_metric_more_than_opponent,cards,,match,Curaçao,Ivory Coast,curacao,ivory coast,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
6d41b943-0e83-4a74-873a-9a43e0daff1f,current_unlabeled,Curacao vs CIV,Will Curaçao score at least 1 goal?,team_score_at_least,goals,1,match,Curaçao,Ivory Coast,curacao,ivory coast,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
65a97cc9-1e94-47b0-9b9c-4f619bccde28,current_unlabeled,Curacao vs CIV,Will Ibrahim Sangaré have at least 1 shot on target?,player_shot_on_target,shots_on_target,1,match,Curaçao,Ivory Coast,curacao,ivory coast,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
ee6db93a-2238-4c40-8a8c-167fc42019d8,current_unlabeled,Curacao vs CIV,Will Ivory Coast commit more fouls than Curaçao?,team_metric_more_than_opponent,fouls,,match,Ivory Coast,Curaçao,ivory coast,curacao,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
9cb3dfb0-5e38-4f52-8036-1de244d276a6,current_unlabeled,Curacao vs CIV,Will Ivory Coast have 5 or more corner kicks?,team_metric_over,corners,5,match,Ivory Coast,Curaçao,ivory coast,curacao,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
c84f75f8-c458-4b2f-9cca-b9924f5ad619,current_unlabeled,Curacao vs CIV,Will Ivory Coast score the first goal of the second half?,team_first_goal_of_second_half,goals,,second_half,Ivory Coast,Curaçao,ivory coast,curacao,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
192c9cf0-9bb3-4b6b-9fbe-58a7e2d82ae4,current_unlabeled,Curacao vs CIV,Will Leandro Bacuna have at least 1 shot on target?,player_shot_on_target,shots_on_target,1,match,Curaçao,Ivory Coast,curacao,ivory coast,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
cb8c5e9b-814a-4f0e-88a0-3626fe27d561,current_unlabeled,Curacao vs CIV,Will the second half have more goals than the first half?,second_half_more_goals_than_first,goals,,second_half_vs_first_half,Curaçao,Ivory Coast,curacao,ivory coast,,1284.22,1492.93,-208.71000000000004,208.71000000000004,0.23122068749585217,1294.77,0.0,1294.77,1.45,1.0,0.75,0.85,3.0,12.0,-9.0,14.0,25.0,-11.0,1.4,2.0,-0.6000000000000001,3.6,0.8,2.8,0.4,0.8,-0.4,0.7221458333333333,1.1386197183098592,-0.41647388497652593,0.0688125,0.5362535211267605,-0.4674410211267605,25.0,37.0,-12.0,0.18346991599695878,0.6100140840030412,0.4804504850853655,0.42405000000000004,0.5094538461538461,0.8305461538461539,0,0.0,0.0,0,0.0,0.0
e36cc5d7-94ce-479f-8046-090d10ac640b,current_unlabeled,ECU vs Curacao,"At halftime, will both teams have at least 1 shot on target?",both_teams_metric_at_least,shots_on_target,1,halftime,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
fa23f39e-6231-4bdb-978e-6aa40468f2dc,current_unlabeled,ECU vs Curacao,Will Ecuador commit more fouls than Curaçao?,team_metric_more_than_opponent,fouls,,match,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
2b409672-f5c9-439f-bcba-eed2c3dc108a,current_unlabeled,ECU vs Curacao,Will Ecuador have 5 or more corner kicks?,team_metric_over,corners,5,match,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
1811b242-981c-49ad-b99a-f845a513f818,current_unlabeled,ECU vs Curacao,Will Ecuador score the first goal of the game and Curaçao score in the second half?,team_first_goal_and_opponent_second_half_score,goals,,match_and_second_half,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
8e9d2004-c69a-4dc7-8b1f-a0a634536d8a,current_unlabeled,ECU vs Curacao,Will Ecuador win the match?,match_winner,goals,,match,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
4b0ef159-78ca-4bea-b1d1-da5deee5f950,current_unlabeled,ECU vs Curacao,Will Leandro Bacuna have at least 1 shot on target?,player_shot_on_target,shots_on_target,1,match,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
931be80d-9047-4aaf-ba28-000e2fd26f9d,current_unlabeled,ECU vs Curacao,Will a penalty kick be awarded OR a red card be shown in the match?,penalty_or_red_card,penalty_or_red_card,,match,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
2ae983d2-6f98-4894-bcfe-25d45f44798e,current_unlabeled,ECU vs Curacao,Will the match have 3 or more total goals?,total_goals_over,goals,3,match,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
fb7990fe-d21e-49a4-8edd-d76c2e13fd30,current_unlabeled,ECU vs Curacao,Will the second half have more total goals than the first half?,second_half_more_goals_than_first,goals,,second_half_vs_first_half,Ecuador,Curaçao,ecuador,curacao,,1588.2,1284.22,303.98,303.98,0.8519338237393531,1598.52,1294.77,303.75,1.45,1.0,1.0,0.75,8.0,3.0,5.0,17.0,14.0,3.0,1.4,1.4,0.0,0.8,3.6,-2.8,0.4,0.4,0.0,0.81448,0.7221458333333333,0.09233416666666672,0.16752,0.0688125,0.0987075,30.0,25.0,5.0,0.6985857354662696,0.12141426453373046,0.508241150647869,0.37112222222222224,0.89,0.45000000000000007,0,0.0,0.0,0,0.0,0.0
8927d501-67b2-408a-a234-94cd8392e267,current_unlabeled,ECU vs GER,"At halftime, will both teams have at least 1 shot on target?",both_teams_metric_at_least,shots_on_target,1,halftime,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
48dd7121-df65-4da5-be13-2407908404af,current_unlabeled,ECU vs GER,"In the second half, will Ecuador have more corner kicks than Germany?",team_metric_more_than_opponent,corners,,second_half,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
a41e8e86-7714-4347-9afa-ab6681796d3b,current_unlabeled,ECU vs GER,Will Ecuador be caught offside 2 or more times?,team_metric_over,offsides,2,match,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
ac33f881-ea23-473b-91d1-861ca8a47112,current_unlabeled,ECU vs GER,Will Ecuador commit more fouls than Germany?,team_metric_more_than_opponent,fouls,,match,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
fffde7cb-d69d-49c6-92c3-f311404a0240,current_unlabeled,ECU vs GER,Will Ecuador score at least 1 goal?,team_score_at_least,goals,1,match,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
331693f9-d0a8-44ba-9fdd-6cf87c0b87a8,current_unlabeled,ECU vs GER,Will Germany have more shots on target than Ecuador in the second half?,team_metric_more_than_opponent,shots_on_target,,second_half,Germany,Ecuador,germany,ecuador,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
238c4a80-d82b-49af-ae9b-552df3529fa1,current_unlabeled,ECU vs GER,Will Germany score more goals than Ecuador in the second half?,team_metric_more_than_opponent,goals,,second_half,Germany,Ecuador,germany,ecuador,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
64e0306b-93a9-4bad-a1db-7e45937241c4,current_unlabeled,ECU vs GER,Will a penalty kick be awarded OR a red card be shown?,penalty_or_red_card,penalty_or_red_card,,match,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
ce748c16-45f0-49ab-9b34-915bc39b59d4,current_unlabeled,ECU vs GER,Will both teams score AND the match have 3 or more total goals?,both_teams_score_and_total_goals,goals,3,match,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
b386c19f-c40d-4429-9299-7f3577d9645e,current_unlabeled,ECU vs GER,Will the match have 2 or fewer total goals?,total_goals_under,goals,2,match,Ecuador,Germany,ecuador,germany,,1588.2,1748.26,-160.05999999999995,160.05999999999995,0.28467691034909814,1598.52,1735.77,-137.25,1.45,1.0,1.0,1.0,8.0,15.0,-7.0,17.0,30.0,-13.0,1.4,3.8,-2.4,0.8,1.2,-0.3999999999999999,0.4,1.0,-0.6,0.81448,1.0746103896103896,-0.2601303896103896,0.16752,0.6947402597402597,-0.5272202597402597,30.0,30.0,0.0,0.22034676085605034,0.5536772391439497,0.46597463895368363,0.45107777777777786,0.5468769230769231,0.7931230769230769,0,0.0,0.0,0,0.0,0.0
6ae1692b-b794-4d64-8862-f7a42865b5d8,current_unlabeled,EGY vs IRN,Will Egypt have 3 or more shots on target?,team_metric_over,shots_on_target,3,match,Egypt,Iran,egypt,iran,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
9d76af0a-07d6-4e3e-83e7-a7fcfcc5f6c0,current_unlabeled,EGY vs IRN,Will Egypt win the match?,match_winner,goals,,match,Egypt,Iran,egypt,iran,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
528c633c-2c27-484e-aae2-ffd8bfc11274,current_unlabeled,EGY vs IRN,Will Iran be caught offside 2 or more times?,team_metric_over,offsides,2,match,Iran,Egypt,iran,egypt,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
ac02e3c7-ad61-4f98-85bf-c0b8aa80a3be,current_unlabeled,EGY vs IRN,Will Iran finish with more corner kicks than Egypt?,team_metric_more_than_opponent,corners,,match,Iran,Egypt,iran,egypt,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
b78c46e8-557c-4f5e-98b9-cb0774335119,current_unlabeled,EGY vs IRN,Will Iran have more shots on target than Egypt in the second half?,team_metric_more_than_opponent,shots_on_target,,second_half,Iran,Egypt,iran,egypt,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
b3442350-1e03-42e0-8310-d83af5f99fdb,current_unlabeled,EGY vs IRN,Will Mahmoud Trezeguet have at least 1 shot on target?,player_shot_on_target,shots_on_target,1,match,Egypt,Iran,egypt,iran,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
9b10408f-a5b9-4586-a4d1-ef3269ad60fc,current_unlabeled,EGY vs IRN,Will Mehdi Taremi have at least 1 shot on target?,player_shot_on_target,shots_on_target,1,match,Egypt,Iran,egypt,iran,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
b749e570-1132-4c04-ad87-eb084a4f8b2f,current_unlabeled,EGY vs IRN,Will the match have 2 or fewer total goals?,total_goals_under,goals,2,match,Egypt,Iran,egypt,iran,,1574.15,1605.21,-31.059999999999945,31.059999999999945,0.4554197650806063,1562.37,1619.58,-57.210000000000036,1.45,1.0,0.88,0.8,8.0,10.0,-2.0,16.0,18.0,-2.0,1.4,2.6,-1.2000000000000002,0.6,1.0,-0.4,0.4,0.5,-0.09999999999999998,1.0652125,1.0826,-0.01738750000000011,0.38608750000000003,0.5385384615384616,-0.1524509615384616,38.0,31.0,7.0,0.32900616836859187,0.3934178316314081,0.4267709876418544,0.5227444444444445,0.6461076923076924,0.6938923076923077,0,0.0,0.0,0,0.0,0.0
